"UNITID_P","INSTNM","BRANCH","Address","City","State","Zip","sector_cd","sector_desc","men_total","women_total","total","MURD5","NEG_M5","FORCIB5","NONFOR5","ROBBE5","AGG_A5","BURGLA5","VEHIC5","ARSON5","MURD6","NEG_M6","FORCIB6","NONFOR6","ROBBE6","AGG_A6","BURGLA6","VEHIC6","ARSON6","MURD7","NEG_M7","FORCIB7","NONFOR7","ROBBE7","AGG_A7","BURGLA7","VEHIC7","ARSON7","FILTER05","FILTER06","FILTER07"
15412901,"Northwest Iowa Community College","Main Campus","603 W PARK ST","SHELDON","IA",51201,4,"Public, 2-year",631,657,1288,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
15415601,"Des Moines University-Osteopathic Medical Center","Main Campus","3200 GRAND AVE","DES MOINES","IA",50312,2,"Private nonprofit, 4-year or above",770,845,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15416501,"Iowa School of Beauty","Main Campus","609 W SECOND ST","OTTUMWA","IA",52501,6,"Private for-profit, 2-year",1,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15417401,"Palmer College of Chiropractic","Main Campus","1000 BRADY ST","DAVENPORT","IA",528035287,2,"Private nonprofit, 4-year or above",1404,780,2184,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,13,0,0,1,1,1
15417402,"Palmer College of Chiropractic","Palmer College of Chiropractic Florida","4777 City Center Parkway","Port Orange","FL",321294153,2,"Private nonprofit, 4-year or above",1404,780,2184,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,1
15420801,"The Salon Professional Academy","Main Campus","309 Kitty Hawk Dr.","AMES","IA",50010,6,"Private for-profit, 2-year",4,164,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15423501,"Saint Ambrose University","Main Campus","518 W LOCUST ST","DAVENPORT","IA",528032898,2,"Private nonprofit, 4-year or above",1443,2427,3870,0,0,5,0,1,1,28,1,2,0,0,4,0,0,0,39,0,1,0,0,4,0,0,1,17,0,0,1,1,1
15423502,"Saint Ambrose University","College for Professional Studies","1950 East 54th Street","Davenport","IA",52807,2,"Private nonprofit, 4-year or above",1443,2427,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15426201,"St Luke's College","Main Campus","2720 STONE PARK BLVD","SIOUX CITY","IA",511040263,5,"Private nonprofit, 2-year",13,132,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15433201,"La James International College","Main Campus","5205 N. Brady Street","DAVENPORT","IA",52806,6,"Private for-profit, 2-year",3,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15434101,"La James International College","Main Campus","227 E MARKET-BREWERY SQ","IOWA CITY","IA",52245,6,"Private for-profit, 2-year",4,134,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15435001,"Simpson College","Main Campus","701 NORTH C ST","INDIANOLA","IA",50125,2,"Private nonprofit, 4-year or above",851,1188,2039,0,0,0,0,0,2,5,0,0,0,0,3,0,1,1,12,0,0,0,0,1,0,0,0,6,0,0,1,1,1
15435002,"Simpson College","SIMPSON COLLEGE WEST DES MOINES CAMPUS","3737 WESTOWN PARKWAY SUITE 2E","WEST DES MOINES","IA",50266,2,"Private nonprofit, 4-year or above",851,1188,2039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15435003,"Simpson College","SIMPSON COLLEGE ANKENY CAMPUS","2501 SE TONES DRIVE","ANKENY","IA",50021,2,"Private nonprofit, 4-year or above",851,1188,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15437801,"Southeastern Community College","Main Campus","1500 WEST AGENCY ROAD","WEST BURLINGTON","IA",526550180,4,"Public, 2-year",1216,2135,3351,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,5,0,0,1,1,1
15439601,"Southwestern Community College","Main Campus","1501 W. Townline Street","CRESTON","IA",50801,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15444801,"Capri College","Main Campus","2540 E. 53rd Street","DAVENPORT","IA",528072622,6,"Private for-profit, 2-year",3,168,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15445701,"Iowa School of Beauty","Main Campus","3320 Line Drive","SIOUX CITY","IA",51106,6,"Private for-profit, 2-year",0,53,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15446601,"E Q School of Hair Design","Main Campus","536 W BROADWAY","COUNCIL BLUFFS","IA",51503,6,"Private for-profit, 2-year",2,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15448401,"Dayton School of Hair Design","Main Campus","23 S 2ND","KEOKUK","IA",52632,6,"Private for-profit, 2-year",1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15449301,"Upper Iowa University","Main Campus","605 WASHINGTON ST","FAYETTE","IA",521421857,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,22,1,0,0,0,1,0,0,3,3,0,0,1,1,1
15450901,"Vennard College","Main Campus","2300 8TH AVE E","UNIVERSITY PARK","IA",525950029,2,"Private nonprofit, 4-year or above",37,35,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15451801,"Waldorf College","Main Campus","106 S SIXTH ST","FOREST CITY","IA",50436,2,"Private nonprofit, 4-year or above",315,315,630,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
15452701,"Wartburg College","Main Campus","100 Wartburg Blvd.","WAVERLY","IA",506770903,2,"Private nonprofit, 4-year or above",864,946,1810,0,0,7,0,0,0,7,0,0,0,0,3,0,0,2,4,0,0,0,0,2,0,0,0,5,0,2,1,1,1
15453601,"Wartburg Theological Seminary","Main Campus","333 WARTBURG PL","DUBUQUE","IA",520045004,2,"Private nonprofit, 4-year or above",95,89,184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15454501,"College of Hair Design","Main Campus","722 WATER ST, STE 201","WATERLOO","IA",507034734,6,"Private for-profit, 2-year",4,62,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15457201,"Western Iowa Tech Community College","Sioux City Campus","4647 STONE AVE","SIOUX CITY","IA",511025199,4,"Public, 2-year",2179,3012,5191,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15457202,"Western Iowa Tech Community College","Cherokee","200 VICTORY DRIVE","CHEROKEE","IA",51012,4,"Public, 2-year",2179,3012,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15457203,"Western Iowa Tech Community College","Denison Campus","11  NORTH 35TH STREET","DENISON","IA",51442,4,"Public, 2-year",2179,3012,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15457204,"Western Iowa Tech Community College","Mapleton Campus","38491 HWY 175 NORTH","MAPLETON","IA",51034,4,"Public, 2-year",2179,3012,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15457205,"Western Iowa Tech Community College","LeMars Campus","306 12TH STREET, S.E.","LEMARS","IA",51031,4,"Public, 2-year",2179,3012,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15459001,"William Penn University","William Penn University","201 Trueblood Avenue","Oskaloosa","IA",52577,2,"Private nonprofit, 4-year or above",855,1094,1949,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,5,0,0,1,1,1
15459002,"William Penn University","William Penn College for Working Adults/Edgewater","4200 University Ave. Suite 311","West DesMoines","IA",50266,2,"Private nonprofit, 4-year or above",855,1094,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15459003,"William Penn University","William Penn College for Working Adults/ Brookview","4546 Corporate Drive","West DesMoines","IA",50266,2,"Private nonprofit, 4-year or above",855,1094,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15459004,"William Penn University","WM Penn University College for Working Adults/Ames","1606 Golden Aspen Rd. Suite 106","Ames","IA",50010,2,"Private nonprofit, 4-year or above",855,1094,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15463301,"Academy of Hair Design Inc","Academy of Hair Design, Inc.","115 S FIFTH ST","SALINA","KS",67401,9,"Private for-profit, less-than 2-year",0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15464201,"Allen County Community College","Main Campus","1801 N COTTONWOOD","IOLA","KS",66749,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15465101,"AIB International","Main Campus","1213 BAKERS WAY","MANHATTAN","KS",66502,8,"Private nonprofit, less-than 2-year",39,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15468801,"Baker University","Main Campus","618 EIGHTH STREET","BALDWIN CITY","KS",660060065,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15468803,"Baker University","School of Nursing","1500 SW 10th Street","Topeka","KS",66604,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,0,NA,1,1
15468804,"Baker University","School of Professional and Graduate Studies-Overland Park","8001 College Blvd. Suite 100","Overland Park","KS",66210,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
15468805,"Baker University","School of Professional and Graduate Studies - Lee's Summit","1230 N.E. Windsor Drive","Lee's Summit","MO",64084,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
15468806,"Baker University","School of Professional and Graduate Studies - Topeka","2641 S. W. Wanamaker Road, Ste. 102","Topeka","KS",66614,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
15468807,"Baker University","School of Professional and Graduate Studies - Wichita","3450 N. Rock Road - Bldg. 400","Wichita","KS",67226,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
15469701,"Barton County Community College","Barton County Community College","245 NE 30th Road","Great Bend","KS",67530,4,"Public, 2-year",1940,1960,3900,0,0,0,0,0,0,7,1,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0,1,6,0,0,1,1,1
15471201,"Benedictine College","Main Campus","1020 N 2ND ST","ATCHISON","KS",660021499,2,"Private nonprofit, 4-year or above",860,969,1829,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,1,1,1,1,1
15472101,"Bethany College","Main Campus","335 E Swensson","LINDSBORG","KS",67456,2,"Private nonprofit, 4-year or above",272,265,537,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,8,0,0,0,0,2,0,0,0,9,0,0,1,1,1
15474901,"Bethel College","Bethel College","300 E 27TH","NORTH NEWTON","KS",671170531,2,"Private nonprofit, 4-year or above",273,268,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1
15476701,"Brown Mackie College-Kansas City","Lenexa Campus","9705 Lenexa Drive","Lenexa","KS",662151345,6,"Private for-profit, 2-year",79,296,375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15477601,"Brown Mackie College-Salina","Main Campus","2106 SOUTH 9TH STREET","SALINA","KS",674017307,6,"Private for-profit, 2-year",113,275,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15479401,"Bryan College","Main Campus","1527 SW FAIRLAWN RD","TOPEKA","KS",666042411,9,"Private for-profit, less-than 2-year",29,116,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15480001,"Butler Community College","Main Campus","901 S HAVERHILL RD","EL DORADO","KS",670423280,4,"Public, 2-year",3331,4765,8096,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,0,0,5,0,0,1,1,1
15481901,"Cutting Edge Hairstyling Academy","Main Campus","4327 STATE AVE","KANSAS CITY","KS",66102,9,"Private for-profit, less-than 2-year",78,67,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15483701,"Central Baptist Theological Seminary","Main Campus","6601 Monticello","Shawnee","KS",662263513,2,"Private nonprofit, 4-year or above",55,47,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15485501,"Central Christian College of Kansas","Main Campus","1200 S MAIN","MCPHERSON","KS",674605740,2,"Private nonprofit, 4-year or above",192,172,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1
15490701,"Cloud County Community College","Concordia Campus","2221 Campus Drive, Box 1002","Concordia","KS",669011002,4,"Public, 2-year",NA,NA,NA,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,1,1,1
15492501,"Coffeyville Community College","Main Campus","400 W 11TH ST","COFFEYVILLE","KS",673375064,4,"Public, 2-year",706,866,1572,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,19,0,0,1,1,1
15492502,"Coffeyville Community College","COFFEYVILLE COMMUNITY COLLEGE TECHNICAL CAMPUS","6TH & ROOSEVELT","COFFEYVILLE","KS",67337,4,"Public, 2-year",706,866,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15493401,"Colby Community College","Main Campus","1255 S RANGE","COLBY","KS",67701,4,"Public, 2-year",541,996,1537,0,0,1,0,0,1,13,1,0,0,0,1,0,0,0,10,1,0,0,0,1,0,0,2,3,0,0,1,1,1
15494301,"B Street Design-School International Hair Styling","B Street Design","10324 Mastin","Overland Park","KS",66212,9,"Private for-profit, less-than 2-year",2,117,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15495201,"Cowley County Community College","Main Campus","125 S SECOND ST","ARKANSAS CITY","KS",67005,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15495202,"Cowley County Community College","Southside Education Center","4501 E. 47th Street South","Wichita","KS",67210,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15497001,"Crums Beauty College","Main Campus","512 POYNTZ AVE","MANHATTAN","KS",665026082,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15499801,"Dodge City Community College","Dodge City Community College","2501 N 14TH AVE","DODGE CITY","KS",678012399,4,"Public, 2-year",733,1079,1812,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,1,1,1
15500701,"Donnelly College","Donnelly College","608 N 18TH ST","KANSAS CITY","KS",66102,5,"Private nonprofit, 2-year",185,387,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
15502501,"Emporia State University","Emporia State University","1200 COMMERCIAL","EMPORIA","KS",668015087,1,"Public, 4-year or above",2264,4090,6354,0,0,0,0,0,0,6,0,1,0,0,2,0,0,2,5,0,0,0,0,1,0,0,1,4,0,0,1,1,1
15505201,"Flint Hills Technical College","Main Campus","3301 W 18TH Avenue","EMPORIA","KS",66801,4,"Public, 2-year",240,241,481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
15506101,"Fort Hays State University","Main Campus","600 PARK ST","HAYS","KS",676014099,1,"Public, 4-year or above",4042,5546,9588,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,1,16,0,0,1,1,1
15507001,"Barclay College","Main Campus","607 N KINGMAN","HAVILAND","KS",67059,2,"Private nonprofit, 4-year or above",66,63,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15508901,"Friends University","Main Campus","2100 W. UNIVERSITY  AVE.","WICHITA","KS",67213,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,1,0,1,1,1
15508902,"Friends University","Friends University-Topeka","2820 S. W.  Missionwoods Dr.","Topeka","KS",66614,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15508905,"Friends University","Friends University - Lenexa","8207 Melrose","Lenexa","KS",66202,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
15509801,"Fort Scott Community College","Main Campus","2108 S HORTON","FT SCOTT","KS",66701,4,"Public, 2-year",804,892,1696,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,1,1,1
15510401,"Garden City Community College","Main Campus","801 CAMPUS DRIVE","GARDEN CITY","KS",67846,4,"Public, 2-year",916,1080,1996,0,0,0,0,10,0,4,0,0,0,0,1,0,11,2,1,0,0,0,0,0,0,0,2,25,1,0,1,1,1
15514001,"Haskell Indian Nations University","Main campus","155 INDIAN AVE","LAWRENCE","KS",660464800,1,"Public, 4-year or above",438,456,894,0,0,1,0,0,6,9,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,8,2,0,1,1,1
15515901,"Hays Academy of Hair Design","Hays Academy of Hair Design","1214 East 27th Street","HAYS","KS",67601,9,"Private for-profit, less-than 2-year",0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15517701,"Hesston College","Main Campus","301 South Main","HESSTON","KS",670622093,5,"Private nonprofit, 2-year",169,263,432,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,1,1,1,1
15518601,"Highland Community College","Highland Community College - Main Campus","606 W MAIN","HIGHLAND","KS",660354165,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,2,4,0,1,1,1,1
15519501,"Hutchinson Community College","Main Campus","1300 N PLUM ST","HUTCHINSON","KS",67501,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,1,1,0,1,1,1,1
15520101,"Independence Community College","Independence Community College","1057 West College","INDEPENDENCE","KS",673010708,4,"Public, 2-year",515,628,1143,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15521001,"Johnson County Community College","Main Campus","12345 COLLEGE BLVD","OVERLAND PARK","KS",662101299,4,"Public, 2-year",8603,10294,18897,0,0,0,0,0,8,16,4,0,0,0,0,0,1,7,23,1,0,0,0,0,0,0,7,12,1,0,1,1,1
15526501,"Kansas City Ks Area Technical School","Main Campus","2220 N 59TH ST","KANSAS CITY","KS",661042821,7,"Public, less-than 2-year",292,290,582,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
15528301,"Concorde Career Colleges","Concorde Career College","3239 BROADWAY","KANSAS CITY","MO",64111,6,"Private for-profit, 2-year",53,579,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15529201,"Kansas City Kansas Community College","KCKCC CAMPUS","7250 STATE AVE","KANSAS CITY","KS",66112,4,"Public, 2-year",2046,3755,5801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,1,1,1
15529202,"Kansas City Kansas Community College","LEAVENWORTH CAMPUS","225 CHEROKEE","LEAVENWORTH","KS",66048,4,"Public, 2-year",2046,3755,5801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15531701,"University of Kansas","Main Campus (Lawrence)","1450 Jayhawk Boulevard","LAWRENCE","KS",66045,1,"Public, 4-year or above",13826,14743,28569,0,0,4,0,0,4,74,8,0,0,0,6,0,0,2,79,1,1,0,0,6,0,0,2,65,4,1,1,1,1
15531702,"University of Kansas","Edwards Campus (Overland Park)","12600 Quivira Road","Overland Park","KS",66213,1,"Public, 4-year or above",13826,14743,28569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15531703,"University of Kansas","Medical Center (Kansas City)","3901 Rainbow Blvd","Kansas City","KS",66160,1,"Public, 4-year or above",13826,14743,28569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,3,5,10,2,0,0,2,0,2,0,0,8,0,NA,1,1
15531704,"University of Kansas","Medical Center (Wichita)","1010 North Kansas","Wichita","KS",67214,1,"Public, 4-year or above",13826,14743,28569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
15532601,"University of Kansas Medical Center","Kansas City Campus","3901 RAINBOW BLVD","KANSAS CITY","KS",66160,1,"Public, 4-year or above",NA,NA,NA,0,0,2,0,2,2,1,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
15532602,"University of Kansas Medical Center","Wichita Campus","1010 N Kansas","Wichita","KS",672143199,1,"Public, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
15533501,"Newman University","Newman University","3100 MCCORMICK AVE","WICHITA","KS",672132097,2,"Private nonprofit, 4-year or above",741,1425,2166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1
15535301,"Old Town Barber and Beauty College","Main Campus","1207 E DOUGLAS","WICHITA","KS",672111605,6,"Private for-profit, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15539901,"Kansas State University","Main Campus","110 ANDERSON HALL","MANHATTAN","KS",665061303,1,"Public, 4-year or above",11568,11764,23332,0,0,4,0,0,2,75,1,3,0,0,6,0,0,3,62,0,2,0,0,8,0,1,4,34,0,0,1,1,1
15539902,"Kansas State University","Kansas State University at Salina","2310 Centennial Road, 208C College Center","Salina","KS",67401,1,"Public, 4-year or above",11568,11764,23332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,1
15541401,"Kansas Wesleyan University","Main Campus","100 E CLAFLIN AVENUE","SALINA","KS",674016196,2,"Private nonprofit, 4-year or above",383,481,864,0,0,2,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,1,1
15542301,"Kaw Area Technical School","Main Campus","5724 HUNTOON","TOPEKA","KS",66604,7,"Public, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15544101,"La Baron Hairdressing Academy","Main Campus","8119 ROBINSON","OVERLAND PARK","KS",66204,9,"Private for-profit, less-than 2-year",3,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15545001,"Labette Community College","Labette Community College","200 S 14TH","PARSONS","KS",676574201,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15547801,"Southwest Kansas Technical School","Southwest Kansas Technical School","2215 N KANSAS","LIBERAL","KS",679011137,4,"Public, 2-year",160,37,197,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15548701,"Manhattan Area Technical College","MANHATTAN AREA TECHNICAL COLLEGE","3136 DICKENS AVE","MANHATTAN","KS",665032499,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15549601,"Manhattan Christian College","Main Campus","1415 ANDERSON AVE","MANHATTAN","KS",665024801,2,"Private nonprofit, 4-year or above",213,175,388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15551101,"McPherson College","Main Campus","1600 E EUCLID","MCPHERSON","KS",674601402,2,"Private nonprofit, 4-year or above",320,224,544,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,1
